Year,Cars,Male,AgeGroup,City,TotalWeightedTrips,TotalWeightedKilometers,WeightedPersons,WeightedAverageTrips,WeightedAvgPartySizeCar,ShareTrips_Walk,ShareTrips_Bike,ShareTrips_Car,ShareTrips_PT,ShareKM_Walk,ShareKM_Bike,ShareKM_Car,ShareKM_PT
2009,1,0,31-55,0,747607.8149,9544771.415,190803.3252,3.918211668,0.839706863,0.147290865,0.096039567,0.73185623,0.024813339,0.014253668,0.022548385,0.892006926,0.071191021
2009,1,0,31-55,1,999565.9928,9518605.003,255633.1253,3.910158323,0.740018571,0.180395023,0.187687837,0.574209862,0.057707278,0.027341436,0.058357652,0.817624938,0.096675974
2009,1,0,56-65,0,339565.5165,4420456.219,92183.28185,3.683591099,0.591461205,0.158277502,0.133313937,0.680686424,0.027722137,0.015029163,0.027522426,0.899291034,0.058157377
2009,1,0,56-65,1,375174.781,3669273.84,104398.249,3.593688445,0.657368948,0.205918017,0.18736186,0.554624319,0.052095804,0.036366579,0.054053628,0.800141001,0.109438792
2009,1,0,66+,0,289142.0677,2995925.472,90180.80389,NA,0.664459809,0.244729101,0.10285418,0.642228024,0.010188695,0.026291252,0.014402182,0.935963873,0.023342693
2009,1,0,66+,1,269776.9198,2334504.507,83100.83418,3.246380406,0.570295367,0.237156697,0.139743641,0.568907136,0.054192526,0.028440012,0.034989364,0.715256342,0.221314282
2009,1,1,0-17,0,164814.1976,1492746.638,53408.36545,3.085924764,2.065744822,0.194877015,0.359019936,0.336152503,0.109950546,0.01619588,0.069823594,0.72401788,0.189962647
2009,1,1,0-17,1,242495.7711,1898150.197,72558.11314,3.342090368,2.08590741,0.221609396,0.417312928,0.280873749,0.080203928,0.031948436,0.107352478,0.708988824,0.151710262
2009,1,1,18-30,0,163706.4978,2481399.732,47454.71788,3.449741251,0.551896031,0.11505994,0.0867586,0.744277761,0.053903699,0.009500471,0.014989319,0.871307082,0.104203127
2009,1,1,18-30,1,335560.6367,4402931.018,96248.74851,3.486389609,0.616987998,0.198429699,0.131448509,0.615340349,0.054781443,0.019709628,0.036707478,0.857567255,0.086015639
2009,1,1,31-55,0,583212.3497,10541740.54,163329.0163,3.570782235,0.614129848,0.091877953,0.095072537,0.789421813,0.023627696,0.008612778,0.024453679,0.913674262,0.053259281
2009,1,1,31-55,1,1019965.152,14407149.28,282046.9119,3.616296118,0.665832573,0.132302317,0.16496978,0.668106391,0.034621512,0.012951539,0.049336704,0.843915425,0.093796333
2009,1,1,56-65,0,286286.3694,4880460.705,87241.19846,3.281550167,0.51718444,0.123863794,0.111806565,0.750715329,0.013614312,0.007140663,0.022434158,0.931673658,0.038751521
2009,1,1,56-65,1,345774.8051,4049417.213,96089.35997,3.59847131,0.418862553,0.179736161,0.126952227,0.653068546,0.040243067,0.023940176,0.047419327,0.852800176,0.075840322
2009,1,1,66+,0,301342.6364,3652196.337,98273.79878,3.066357871,0.586189245,0.203852869,0.105268144,0.684951028,0.00592796,0.021223028,0.037701643,0.910621563,0.030453765
2009,1,1,66+,1,269884.8116,2846318.656,81705.5345,NA,0.514688658,0.189585393,0.116229738,0.677554946,0.016629923,0.026317308,0.035015113,0.913595676,0.025071902
2009,2,0,0-17,0,211373.5338,2146220.839,63262.27874,3.341225418,1.921163674,0.132297464,0.271263334,0.45070692,0.145732283,0.01063456,0.053627115,0.657668122,0.278070202
2009,2,0,0-17,1,139840.0594,811262.1141,38710.73653,3.612436031,2.092106902,0.189840814,0.4504988,0.276474129,0.083186257,0.037660263,0.145960477,0.607785834,0.208593427
2009,2,0,18-30,0,192433.6382,3300270.254,51067.33658,3.768233299,0.828675662,0.087712218,0.046133779,0.803213578,0.062940425,0.005738331,0.008829817,0.871339341,0.114092511
2009,2,0,18-30,1,116533.798,1341872.786,28367.96101,4.107937048,0.611473473,0.163626666,0.142192106,0.645825396,0.048355832,0.015605218,0.037971749,0.703650119,0.242772914
2009,2,0,31-55,0,809221.0897,11468445.71,193132.2147,4.189985037,0.718865536,0.110392916,0.055247268,0.828848837,0.005510979,0.009804861,0.012829387,0.957907824,0.019457928
2009,2,0,31-55,1,472838.9484,5386320.77,115050.7498,4.109829352,0.729398956,0.124490434,0.074692852,0.782561753,0.018254961,0.015635635,0.01810951,0.919423841,0.046831014
2009,2,0,56-65,0,132113.17,2183578.5,39250.77968,3.365873775,0.511133178,0.143745035,0.049615046,0.792845538,0.013794381,0.018505902,0.009103042,0.945862307,0.026528748
2009,2,0,56-65,1,81092.49502,959857.7985,22526.9072,3.59980597,0.392669149,0.184878311,0.045155641,0.758169407,0.011796641,0.014494539,0.011674032,0.923176061,0.050655369
2009,2,0,66+,0,24128.70117,453556.3153,7640.425604,3.158031034,0.5633741,0.093190963,0.03281655,0.865034577,0.00895791,0.005380524,0.004945718,0.970158993,0.019514765
2009,2,0,66+,1,21106.26039,278328.6221,6782.224144,3.111996883,0.660031882,0.124139286,0.089852788,0.746431066,0.03957686,0.010933905,0.031104947,0.925423882,0.032537266
2009,2,1,0-17,0,207314.7893,2749680.537,66672.41785,3.109453594,1.984375414,0.153821616,0.278616007,0.443472863,0.124089514,0.016400455,0.050246124,0.757433273,0.175920148
2009,2,1,0-17,1,151671.06,1305311.646,44276.32743,3.425556473,1.989644326,0.206101456,0.395706878,0.310979028,0.087212638,0.019849279,0.097958033,0.73411461,0.148078079
2009,2,1,18-30,0,188909.9423,3543398.039,58059.70434,3.253718641,0.712723686,0.082935052,0.046838066,0.831231082,0.0389958,0.004983022,0.015146448,0.933360071,0.04651046
2009,2,1,18-30,1,117394.2489,2091779.281,31546.98116,3.721251436,0.668314428,0.111792792,0.113233811,0.738542747,0.03643065,0.007678689,0.018293016,0.889445139,0.084583156
2009,2,1,31-55,0,751383.5566,16425237.43,200386.8616,3.749664777,0.576276204,0.067368171,0.031610137,0.897081646,0.003940046,0.004385843,0.007803387,0.982080804,0.005729967
2009,2,1,31-55,1,484922.8382,8662314.704,122788.3912,3.949256387,0.607342278,0.100536356,0.049980323,0.839588419,0.009894902,0.008160143,0.015402128,0.951494123,0.024943607
2009,2,1,56-65,0,207303.05,4403890.29,60891.48038,3.404467237,0.372683867,0.084430974,0.039083922,0.868092475,0.008392629,0.005026082,0.009836401,0.979613816,0.005523701
2009,2,1,56-65,1,114747.5092,2191711.99,32585.61652,3.521415934,0.396027374,0.125160424,0.048098232,0.821810603,0.004930742,0.008603894,0.019324792,0.970139928,0.001931386
2009,2,1,66+,0,58629.03377,1041689.877,16543.51011,3.543929517,0.450003909,0.119131684,0.039943826,0.84092449,0,0.013253817,0.014179057,0.972567127,0
2009,2,1,66+,1,54314.87095,1115503.013,13511.06592,4.020028564,0.440909816,0.089107543,0.10361678,0.807275676,0,0.004347748,0.01117842,0.984473832,0
2010,0,0,0-17,0,12685.38471,151967.657,4229.055661,2.999578564,2.587047869,0.25940831,0.38401549,0.212834456,0.143741744,0.019228943,0.058975077,0.512929024,0.408866956
2010,0,0,0-17,1,47748.26153,224107.7085,15253.66131,3.130282006,1.822646215,0.404705141,0.312225047,0.036388875,0.246680937,0.100193236,0.147690624,0.193831217,0.558284922
2010,0,0,18-30,0,29108.38635,253243.3388,7911.848215,3.679088066,0.912084888,0.309871572,0.128673408,0.406123788,0.155331233,0.038282439,0.053538041,0.56860082,0.339578701
2010,0,0,18-30,1,413560.3327,4526223.606,122536.7505,3.374990204,1.300187147,0.289807256,0.351287992,0.175833917,0.183070835,0.033034481,0.097558142,0.379432208,0.48997517
2010,0,0,31-55,0,36262.82478,237799.1609,9244.305611,3.922720245,1.251442531,0.504522562,0.200962656,0.177587195,0.116927587,0.05981517,0.064432899,0.470849809,0.404902123
2010,0,0,31-55,1,278902.9222,1691615.623,79761.65975,3.496704094,1.388887926,0.323215996,0.404899421,0.074032655,0.197851927,0.055516966,0.192276641,0.252282471,0.499923921
2010,0,0,56-65,0,20791.04185,149659.6822,6119.077074,3.397741457,1.252460419,0.435322418,0.297053123,0.144290103,0.123334357,0.083409507,0.07879486,0.440106637,0.397688997
2010,0,0,56-65,1,102185.5936,574754.6973,32245.13617,3.16902348,1.075749547,0.312856592,0.384251005,0.095436766,0.207455637,0.058176404,0.182720203,0.234952459,0.524150934
2010,0,0,66+,0,56466.61312,434609.9643,20037.2261,NA,1.868550649,0.511123236,0.204259169,0.121733526,0.162884069,0.057407598,0.041684658,0.347183457,0.553724287
2010,0,0,66+,1,153805.5909,818004.668,54960.52799,NA,1.362646514,0.510080486,0.159130895,0.100143554,0.230645065,0.080435035,0.072696404,0.344023692,0.502844869
2010,0,1,0-17,0,15927.43904,109594.24,4852.423365,3.282367972,1.332101392,0.27895633,0.38681787,0.195325482,0.138900319,0.042851816,0.149088468,0.487106754,0.320952963
2010,0,1,0-17,1,36723.50016,269035.3809,12062.64179,3.044399461,2.404360537,0.298198962,0.453036526,0.059918938,0.188845574,0.037936865,0.173763699,0.323551365,0.464748071
2010,0,1,18-30,0,24292.59101,351179.6305,7956.293755,3.053254663,0.854320777,0.392412109,0.161455663,0.34014734,0.105984888,0.030476642,0.027258849,0.691496236,0.250768272
2010,0,1,18-30,1,339756.2585,3654127.243,110937.9929,3.062578018,1.05892352,0.276933414,0.323342603,0.155698374,0.244025609,0.029467053,0.102884774,0.346001139,0.521647034
2010,0,1,31-55,0,26099.80758,307694.1223,9117.419,2.862631143,1.110213415,0.352182572,0.262746166,0.232219856,0.152851406,0.024549442,0.087154884,0.383634515,0.504661159
2010,0,1,31-55,1,252200.7455,1550801.332,73650.04196,3.424312313,0.82205159,0.348457246,0.348568126,0.137815622,0.165159007,0.075287375,0.254901768,0.246669952,0.423140904
2010,0,1,56-65,0,12225.84671,96596.44694,3643.283931,3.355721634,0.831434347,0.428736721,0.374248153,0.088627717,0.108387409,0.048129514,0.098539591,0.148306507,0.705024388
2010,0,1,56-65,1,55369.03624,361424.6022,18712.34809,2.958957153,1.154207614,0.502540987,0.258639383,0.073457088,0.165362541,0.077711245,0.148119647,0.33345188,0.440717229
2010,0,1,66+,0,12902.61674,74988.73708,5280.088279,1.295439289,1.583084444,0.473161189,0.211801502,0.135700489,0.17933682,0.067111747,0.063583935,0.507696958,0.36160736
2010,0,1,66+,1,47313.5164,320061.4357,16789.95113,NA,0.800834779,0.583101761,0.219842474,0.05687038,0.140185385,0.107295613,0.102024682,0.560390291,0.230289414
2010,1,0,0-17,0,167083.1507,1450484.245,48567.33614,3.44023708,1.900493291,0.212056462,0.276510225,0.38412694,0.127306372,0.021949429,0.05972315,0.651641841,0.266685579
2010,1,0,0-17,1,243401.1331,1718793.109,72550.45638,3.354922151,1.993661345,0.270654158,0.315921081,0.286843346,0.126581414,0.03813694,0.078618913,0.565981471,0.317262676
2010,1,0,18-30,0,167473.5127,2023108.717,46389.07902,3.610192663,0.778296912,0.182575591,0.06747429,0.680489326,0.069460794,0.017108028,0.014341167,0.847548011,0.121002794
2010,1,0,18-30,1,377708.9193,4344086.867,105529.9628,3.579162822,0.897119493,0.190970512,0.182382708,0.518313487,0.108333294,0.018446013,0.048199565,0.661414619,0.271939803
2010,1,0,31-55,0,591630.2526,7424575.801,147717.0893,4.005157801,0.801263895,0.150853503,0.107615601,0.70436206,0.037168836,0.012411955,0.021266592,0.883303933,0.083017521
2010,1,0,31-55,1,1009791.607,8223558.228,248395.4397,4.065258238,0.804875103,0.194201623,0.182325754,0.572131851,0.051340772,0.027180514,0.072344895,0.799569652,0.10090494
2010,1,0,56-65,0,273647.5565,3926436.453,80252.36261,3.409838011,0.619682753,0.193048999,0.118488289,0.664165996,0.024296717,0.018174086,0.020890665,0.829199234,0.131736016
2010,1,0,56-65,1,331256.9789,3272661.357,94911.12154,3.490180851,0.650796768,0.222424899,0.205118811,0.525638184,0.046818107,0.02955464,0.067882609,0.81602221,0.08654054
2010,1,0,66+,0,240087.159,2368016.857,75829.4129,NA,0.702719761,0.226971544,0.092634454,0.650982475,0.029411527,0.026405562,0.021902173,0.862013639,0.089678626
2010,1,0,66+,1,303204.1423,2738131.51,89127.17487,NA,0.723992848,0.275324204,0.111443051,0.573811984,0.03942076,0.036630194,0.034387491,0.831328357,0.097653958
2010,1,1,0-17,0,152917.2218,1461957.349,50478.12515,3.029376018,1.868245864,0.219415706,0.277365437,0.362045743,0.141173114,0.0219249,0.061013177,0.564246924,0.352814998
2010,1,1,0-17,1,218554.1272,2021259.621,69132.83481,3.161365042,2.247112395,0.289374598,0.328138471,0.261764653,0.120722278,0.030984253,0.075022024,0.713139467,0.180854256
2010,1,1,18-30,0,116757.0058,2623298.114,36678.12002,3.18328763,0.540730521,0.093397614,0.068303659,0.778080767,0.06021796,0.007090746,0.008509164,0.87029043,0.11410966
2010,1,1,18-30,1,343111.8196,5367493.924,100750.5068,3.405559241,0.638711766,0.176502591,0.139292314,0.625649338,0.058555757,0.013411869,0.036206546,0.852752128,0.097629457
2010,1,1,31-55,0,545891.8438,9744026.885,153747.993,3.550562405,0.611790989,0.088624657,0.101105115,0.785245557,0.025024671,0.006787345,0.023561653,0.903634478,0.066016524
2010,1,1,31-55,1,941321.7705,13006852.1,259035.1845,3.633953328,0.680231654,0.136516773,0.149830163,0.672566034,0.04108703,0.013959303,0.042201111,0.871949672,0.071889915
2010,1,1,56-65,0,230758.8033,3794155.568,75033.89249,3.075394273,0.436602382,0.129215818,0.115434258,0.733378087,0.021971837,0.010116388,0.028958752,0.899197766,0.061727095
2010,1,1,56-65,1,304348.1354,4313896.907,90281.87462,3.371087903,0.489766084,0.158063837,0.123756267,0.663771212,0.054408683,0.01952021,0.033253187,0.814338428,0.132888176
2010,1,1,66+,0,257075.2752,3599809.436,81190.53385,NA,0.606733181,0.177437195,0.128125305,0.678150047,0.016287453,0.014867026,0.036281868,0.80962838,0.139222726
2010,1,1,66+,1,307875.3827,2602822.513,95013.92765,NA,0.567842427,0.18225794,0.109661841,0.68993944,0.018140779,0.029876548,0.046874791,0.88067123,0.042577431
2010,2,0,0-17,0,210342.8685,2373262.942,64844.39497,3.243809562,1.776831493,0.164174956,0.213466188,0.455418889,0.166939967,0.014089216,0.04291038,0.733183072,0.209817332
2010,2,0,0-17,1,123041.6546,980731.8742,36924.58234,3.332242284,1.870895283,0.210554949,0.294695853,0.401288907,0.093460291,0.021119934,0.063413968,0.712990959,0.202475139
2010,2,0,18-30,0,184371.8757,3022790.465,52026.59757,3.54380037,0.751477655,0.090507531,0.049623732,0.804706409,0.055162328,0.005512915,0.011462359,0.910009789,0.073014936
2010,2,0,18-30,1,120472.7981,1240351.336,31394.89623,3.837337039,0.729942183,0.138732072,0.12479442,0.661762249,0.074711258,0.016065718,0.035786365,0.750812938,0.197334978
2010,2,0,31-55,0,885633.8882,12861908.92,219645.2303,4.032110722,0.747217082,0.090879625,0.038537623,0.863665594,0.006917158,0.00723604,0.009776901,0.943150005,0.039837054
2010,2,0,31-55,1,470302.3715,5247647.745,115929.0649,4.056811569,0.724910909,0.146318762,0.084741376,0.751986875,0.016952987,0.016697219,0.032044465,0.885035824,0.066222493
2010,2,0,56-65,0,141959.5756,2536351.781,45489.40208,3.120717554,0.429405867,0.097711492,0.042006923,0.853982075,0.006299509,0.011226775,0.004944398,0.943463938,0.040364889
2010,2,0,56-65,1,90055.33997,1052866.251,26922.4609,3.344989164,0.494842477,0.150606135,0.071649238,0.757252468,0.020492159,0.022112908,0.018666261,0.877355539,0.081865292
2010,2,0,66+,0,28824.46552,360275.6509,8711.863658,3.308645159,0.646134898,0.117224368,0.025689612,0.857086021,0,0.009051416,0.00912142,0.981827164,0
2010,2,0,66+,1,27025.66305,373352.0102,8673.349743,3.115942957,0.652476581,0.111897313,0.095637658,0.762574497,0.029890531,0.011119419,0.026527189,0.897626906,0.064726486
2010,2,1,0-17,0,206430.0117,2088916.731,68640.00197,3.007430155,1.900473988,0.18193358,0.275586383,0.372902283,0.169577754,0.017377971,0.058646032,0.650188708,0.273787289
2010,2,1,0-17,1,141141.239,1251803.111,45932.17721,3.072818393,1.995077583,0.194893163,0.418746942,0.304287077,0.082072818,0.021353868,0.092768128,0.745880797,0.139997207
2010,2,1,18-30,0,227378.7359,4379764.408,66246.08103,3.4323349,0.561689279,0.067512257,0.022755069,0.865236424,0.04449625,0.004806691,0.003881375,0.941223986,0.050087948
2010,2,1,18-30,1,130238.1327,1928218.459,38719.11297,3.363665196,0.534508444,0.156957816,0.080255138,0.703381495,0.05940555,0.011960252,0.013136369,0.924078147,0.050825232
2010,2,1,31-55,0,737592.542,17064054.74,211793.1988,3.482607309,0.566756769,0.06261056,0.029443535,0.905133719,0.002812185,0.003813618,0.004596197,0.985629125,0.00596106
2010,2,1,31-55,1,489821.9958,8696927.462,125337.7647,3.908016048,0.611876201,0.093537472,0.067919947,0.832657293,0.005885287,0.007364074,0.013134478,0.966676255,0.012825193
2010,2,1,56-65,0,204684.3361,4584106.547,61653.25305,3.319927595,0.384189838,0.074660041,0.064979279,0.858543167,0.001817513,0.005569596,0.012613377,0.979585305,0.002231722
2010,2,1,56-65,1,140415.2425,3042892.587,41768.56531,3.361744446,0.342260208,0.09472776,0.081774005,0.806712823,0.016785412,0.008469597,0.021114709,0.860284222,0.110131472
2010,2,1,66+,0,71957.47677,1491463.577,23078.48766,NA,0.392576076,0.066126434,0.026880853,0.906992713,0,0.002239471,0.006463939,0.991296591,0
2010,2,1,66+,1,38647.6053,537966.1728,12164.82789,3.17699565,0.445533254,0.134818893,0.06535718,0.783122337,0.016701591,0.015694297,0.018731327,0.946421911,0.019152465
2011,0,0,0-17,0,11420.81448,129291.853,4021.827488,2.8397077,2.434177938,0.279890681,0.348125816,0.186856176,0.185127327,0.0218759,0.053975977,0.443782704,0.480365418
2011,0,0,0-17,1,39441.06845,276033.6011,13388.29575,2.945936449,1.839045245,0.312181218,0.310526631,0.158757953,0.218534198,0.04464134,0.097040587,0.284604037,0.573714036
2011,0,0,18-30,0,21469.0735,209477.7896,6513.410934,3.296133733,1.121462931,0.331774485,0.124437367,0.390036844,0.153751305,0.032878245,0.022112413,0.647573206,0.297436136
2011,0,0,18-30,1,446795.3775,4396960.984,130003.6145,3.436791962,1.43904229,0.278845889,0.357110743,0.165074607,0.19896876,0.03189313,0.111169926,0.302652258,0.554284686
2011,0,0,31-55,0,36283.63129,218288.3301,9293.984457,3.903990958,1.049243818,0.503842703,0.183139674,0.181744223,0.131273401,0.077322622,0.061108062,0.385151036,0.47641828
2011,0,0,31-55,1,293549.4552,2573048.04,85611.94314,3.428837665,0.992122066,0.272623083,0.376999419,0.111360994,0.239016503,0.039227213,0.122512314,0.1439991,0.694261372
2011,0,0,56-65,0,17069.22128,98098.91248,5664.602422,3.013313204,1.426110845,0.36302992,0.381592992,0.164820657,0.090556431,0.063532517,0.180062945,0.379932819,0.376471719
2011,0,0,56-65,1,79221.20496,458739.6308,24948.04827,3.175446997,1.343529824,0.349567041,0.379056867,0.039315869,0.232060223,0.081601965,0.181155466,0.063248081,0.673994488
2011,0,0,66+,0,68853.59364,670676.0175,26107.9028,NA,1.575904705,0.508599525,0.144586954,0.180062074,0.166751447,0.04647966,0.01148219,0.745925917,0.196112233
2011,0,0,66+,1,146796.8834,923331.1475,49332.54469,NA,1.854581578,0.419390745,0.17453997,0.110781836,0.29528745,0.049404667,0.057101208,0.372905295,0.52058883
2011,0,1,0-17,0,9980.799381,102204.7731,3408.132324,2.928524609,1.62826917,0.312788954,0.32106239,0.179420415,0.18672824,0.030097578,0.047530794,0.634066478,0.288305149
2011,0,1,0-17,1,37980.31815,214069.6478,12209.80149,3.110641741,2.309441828,0.370490208,0.383817247,0.07396282,0.171729725,0.060418758,0.164396954,0.344253977,0.430930311
2011,0,1,18-30,0,18952.20927,206905.7314,6533.093368,2.900954908,0.838692819,0.431451489,0.208463731,0.233156959,0.126927821,0.037803516,0.035662015,0.496544944,0.429989525
2011,0,1,18-30,1,382172.4279,4630501.936,117098.7827,3.263675496,1.304646372,0.335196426,0.320753144,0.182203085,0.161847344,0.026505402,0.092826802,0.363638369,0.517029427
2011,0,1,31-55,0,25632.18437,283629.56,9288.286668,2.759624599,1.172419079,0.341535297,0.301037955,0.227588944,0.129837804,0.023006039,0.090329167,0.388922063,0.497742731
2011,0,1,31-55,1,237121.1181,2001025.002,73457.62971,3.227998494,0.706013806,0.272360651,0.368600254,0.133691447,0.225347647,0.046596735,0.165335567,0.285324026,0.502743672
2011,0,1,56-65,0,13765.15667,100236.2363,4270.343726,3.223430607,0.873149952,0.431184514,0.298459125,0.06276204,0.207594321,0.053503954,0.088765394,0.128411932,0.729318721
2011,0,1,56-65,1,62560.8727,329326.7466,19614.77459,3.189477015,1.028865867,0.499349231,0.299595495,0.069102154,0.13195312,0.097557513,0.198950392,0.444777069,0.258715026
2011,0,1,66+,0,13476.76199,118196.5428,4890.31399,1.516094687,1.14042285,0.318246695,0.239073487,0.30257923,0.140100587,0.027857926,0.041232428,0.50610751,0.424802136
2011,0,1,66+,1,62406.17656,253850.8997,19909.97401,NA,1.421801312,0.489279634,0.303574205,0.064535337,0.142610824,0.084927091,0.144274306,0.402718326,0.368080278
2011,1,0,0-17,0,172076.2066,1637208.347,51353.63159,3.350808915,1.923123028,0.166839311,0.298096175,0.373436685,0.16162783,0.015106167,0.053912241,0.572697693,0.3582839
2011,1,0,0-17,1,244296.5134,1562527.595,74440.35122,3.2817754,1.920036745,0.290755121,0.303262072,0.318536766,0.087446041,0.035883972,0.099009251,0.705279463,0.159827315
